order_id,payment_type,payment_value
4321,wallet,13996
4322,wallet,13118
4323,credit_card,17550
4324,debit_card,11552
4325,debit_card,6426
4326,wallet,59632
4327,credit_card,22772
4328,wallet,19534
4329,credit_card,725
4330,debit_card,978
4331,wallet,59619
4332,wallet,23435
4333,wallet,490
4334,wallet,25048
4335,upi,39716
4336,upi,23089
4337,wallet,59246
4338,debit_card,11330
4339,upi,25280
4340,wallet,286
4341,upi,2163
4342,credit_card,7980
4343,credit_card,60402
4344,credit_card,31629
4345,credit_card,1122
4346,wallet,37936
4347,credit_card,6241
4348,wallet,6475
4349,wallet,956
4350,credit_card,21067
4351,wallet,12510
4352,credit_card,53348
4353,debit_card,69681
4354,credit_card,1298
4355,credit_card,41994
4356,wallet,6085
4357,debit_card,22672
4358,wallet,8205
4359,debit_card,28500
4360,upi,30409
4361,debit_card,53331
4362,upi,45618
4363,credit_card,29845
4364,wallet,56020
4365,wallet,10151
4366,upi,22643
4367,upi,49549
4368,wallet,648
4369,credit_card,9404
4370,wallet,31878
4371,debit_card,3321
4372,wallet,8766
4373,credit_card,44441
4374,wallet,13487
4375,upi,22317
4376,upi,27644
4377,wallet,41600
4378,upi,9148
4379,debit_card,5829
4380,credit_card,7545
4381,wallet,8590
4382,debit_card,34406
4383,credit_card,13141
4384,upi,19372
4385,upi,33329
4386,upi,5564
4387,debit_card,18979
4388,wallet,52679
4389,upi,21029
4390,debit_card,4708
4391,upi,5062
4392,upi,3017
4393,debit_card,18181
4394,debit_card,49674
4395,debit_card,24703
4396,credit_card,29100
4397,credit_card,2014
4398,upi,12837
4399,debit_card,14931
4400,debit_card,687
4401,credit_card,3892
4402,debit_card,17741
4403,credit_card,28852
4404,upi,29706
4405,credit_card,14345
4406,wallet,14516
4407,wallet,13381
4408,credit_card,21816
4409,credit_card,6302
4410,debit_card,6937
4411,credit_card,2020
4412,credit_card,14439
4413,credit_card,2038
4414,upi,26523
4415,upi,14606
4416,upi,13513
4417,debit_card,714
4418,credit_card,21515
4419,wallet,50616
4420,debit_card,7838
4421,wallet,7846
4422,upi,8661
4423,credit_card,9853
4424,debit_card,48348
4425,credit_card,2360
4426,upi,11967
4427,credit_card,76899
4428,credit_card,7892
4429,debit_card,10478
4430,upi,34820
4431,debit_card,48042
4432,credit_card,7800
4433,debit_card,1312
4434,upi,22841
4435,credit_card,2563
4436,debit_card,33623
4437,credit_card,15198
4438,wallet,41355
4439,wallet,3708
4440,debit_card,93784
4441,credit_card,4373
4442,wallet,88517
4443,credit_card,7916
4444,wallet,879
4445,credit_card,4033
4446,debit_card,6778
4447,credit_card,51730
4448,credit_card,33045
4449,credit_card,23711
4450,debit_card,1025
4451,debit_card,20580
4452,upi,2592
4453,credit_card,8442
4454,debit_card,5970
4455,credit_card,13243
4456,upi,6458
4457,debit_card,13729
4458,wallet,10327
4459,debit_card,3827
4460,wallet,17973
4461,debit_card,18409
4462,debit_card,37078
4463,debit_card,16970
4464,upi,44531
4465,credit_card,13188
4466,upi,14187
4467,wallet,8360
4468,wallet,2120
4469,upi,2950
4470,wallet,13110
4471,debit_card,6345
4472,credit_card,218
4473,upi,969
4474,upi,18326
4475,credit_card,6196
4476,upi,14523
4477,wallet,7111
4478,credit_card,9509
4479,debit_card,16916
4480,credit_card,7008
4481,credit_card,908
4482,wallet,23932
4483,credit_card,8328
4484,upi,25137
4485,debit_card,35102
4486,credit_card,38044
4487,credit_card,12168
4488,credit_card,16546
4489,credit_card,4367
4490,credit_card,33636
4491,upi,4423
4492,debit_card,25207
4493,wallet,3231
4494,debit_card,25105
4495,credit_card,31918
4496,credit_card,1350
4497,wallet,35009
4498,wallet,758
4499,upi,60054
4500,debit_card,29047
4501,debit_card,45308
4502,upi,34189
4503,credit_card,42267
4504,wallet,1847
4505,credit_card,37780
4506,credit_card,18008
4507,wallet,10976
4508,wallet,32810
4509,wallet,13313
4510,upi,1422
4511,wallet,14786
4512,debit_card,19634
4513,upi,11278
4514,credit_card,38771
4515,upi,23418
4516,wallet,3661
4517,upi,10893
4518,wallet,469
4519,upi,11265
4520,credit_card,27132
4521,wallet,20926
4522,debit_card,1421
4523,wallet,2773
4524,wallet,3485
4525,upi,11773
4526,credit_card,23323
4527,wallet,3014
4528,credit_card,7047
4529,debit_card,56593
4530,wallet,7263
4531,wallet,7189
4532,debit_card,900
4533,credit_card,41833
4534,wallet,17281
4535,upi,11305
4536,wallet,29961
4537,upi,13661
4538,wallet,31897
4539,debit_card,4933
4540,upi,7816
4541,debit_card,702
4542,debit_card,4127
4543,wallet,7172
4544,credit_card,12806
4545,upi,23534
4546,credit_card,4528
4547,credit_card,2792
4548,credit_card,46385
4549,wallet,35704
4550,debit_card,21849
4551,debit_card,42575
4552,credit_card,1813
4553,debit_card,44491
4554,wallet,7588
4555,wallet,27317
4556,wallet,24260
4557,credit_card,6317
4558,debit_card,2772
4559,wallet,1329
4560,credit_card,10959
4561,upi,1634
4562,credit_card,12364
4563,wallet,16521
4564,wallet,4349
4565,wallet,31262
4566,upi,29577
4567,debit_card,16733
4568,wallet,13497
4569,credit_card,4190
4570,wallet,28727
4571,upi,207
4572,wallet,6487
4573,debit_card,14735
4574,upi,3591
4575,wallet,37620
4576,debit_card,3581
4577,wallet,7294
4578,wallet,22117
4579,debit_card,31881
4580,debit_card,17759
4581,credit_card,9214
4582,debit_card,26732
4583,wallet,16641
4584,credit_card,39578
4585,upi,8903
4586,upi,7573
4587,credit_card,35914
4588,credit_card,7525
4589,debit_card,8837
4590,upi,14975
4591,debit_card,3548
4592,wallet,1369
4593,credit_card,6371
4594,debit_card,10639
4595,wallet,21285
4596,upi,29305
4597,wallet,46172
4598,debit_card,4517
4599,upi,2225
4600,upi,35913
4601,wallet,288
4602,debit_card,25137
4603,credit_card,5987
4604,credit_card,43252
4605,debit_card,5450
4606,wallet,12532
4607,credit_card,9303
4608,credit_card,2342
4609,upi,32349
4610,wallet,2621
4611,wallet,43220
4612,debit_card,23216
4613,upi,10138
4614,wallet,69524
4615,wallet,1958
4616,upi,20394
4617,debit_card,1762
4618,upi,1040
4619,upi,11306
4620,credit_card,16929
4621,credit_card,2254
4622,upi,9236
4623,upi,18220
4624,wallet,10910
4625,upi,1205
4626,credit_card,43800
4627,wallet,2367
4628,upi,35666
4629,debit_card,74359
4630,credit_card,53919
4631,wallet,2172
4632,credit_card,35840
4633,debit_card,5942
4634,upi,58980
4635,credit_card,46967
4636,upi,14855
4637,credit_card,11473
4638,debit_card,17056
4639,credit_card,4976
4640,credit_card,8428
4641,upi,16030
4642,credit_card,56735
4643,wallet,6951
4644,upi,2026
4645,wallet,53627
4646,debit_card,3746
4647,debit_card,3784
4648,upi,68024
4649,debit_card,9824
4650,credit_card,44367
4651,wallet,9413
4652,credit_card,12410
4653,credit_card,16497
4654,debit_card,12177
4655,wallet,52706
4656,upi,13313
4657,debit_card,18535
4658,credit_card,1636
4659,credit_card,2657
4660,credit_card,2327
4661,debit_card,7882
4662,debit_card,18910
4663,upi,6104
4664,upi,45007
4665,wallet,11992
4666,credit_card,52082
4667,upi,46240
4668,upi,31690
4669,upi,6976
4670,debit_card,12007
4671,upi,10039
4672,credit_card,7373
4673,wallet,22511
4674,upi,238
4675,debit_card,3931
4676,wallet,6096
4677,debit_card,3607
4678,debit_card,51563
4679,credit_card,10757
4680,wallet,822
4681,credit_card,4039
4682,credit_card,11056
4683,credit_card,17049
4684,debit_card,53987
4685,upi,15299
4686,debit_card,2080
4687,debit_card,4511
4688,wallet,11588
4689,debit_card,25345
4690,wallet,5574
4691,credit_card,12224
4692,upi,20595
4693,debit_card,64090
4694,debit_card,13732
4695,upi,5268
4696,wallet,16366
4697,upi,27015
4698,upi,26616
4699,credit_card,14456
4700,credit_card,5691
4701,debit_card,19742
4702,debit_card,48191
4703,debit_card,4341
4704,upi,23020
4705,debit_card,8416
4706,debit_card,1851
4707,debit_card,3400
4708,wallet,7468
4709,credit_card,15287
4710,wallet,9251
4711,upi,63041
4712,upi,10098
4713,debit_card,46148
4714,wallet,17403
4715,wallet,6710
4716,wallet,36218
4717,wallet,19436
4718,credit_card,1962
4719,debit_card,25889
4720,upi,3852
4721,wallet,33106
4722,debit_card,5905
4723,wallet,21731
4724,upi,24422
4725,wallet,15163
4726,upi,12618
4727,upi,41533
4728,credit_card,28396
4729,debit_card,19268
4730,upi,10419
4731,wallet,17091
4732,debit_card,25092
4733,wallet,12268
4734,credit_card,16229
4735,upi,50627
4736,credit_card,9504
4737,upi,34958
4738,upi,15314
4739,upi,22307
4740,upi,21791
4741,upi,27989
4742,upi,13456
4743,wallet,19931
4744,upi,8224
4745,debit_card,24276
4746,upi,2338
4747,debit_card,47741
4748,upi,31613
4749,wallet,43395
4750,debit_card,1654
4751,wallet,1894
4752,credit_card,6658
4753,debit_card,52959
4754,wallet,2704
4755,debit_card,4847
4756,wallet,5898
4757,credit_card,5410
4758,upi,61074
4759,wallet,51227
4760,wallet,59111
4761,wallet,52839
4762,debit_card,16125
4763,credit_card,1610
4764,upi,46928
4765,debit_card,44251
4766,credit_card,43096
4767,credit_card,4967
4768,upi,9065
4769,credit_card,17130
4770,wallet,12014
4771,debit_card,4041
4772,credit_card,39048
4773,credit_card,4433
4774,credit_card,23112
4775,credit_card,7012
4776,wallet,14091
4777,upi,1989
4778,credit_card,6281
4779,upi,6403
4780,debit_card,6429
4781,upi,48152
4782,credit_card,6486
4783,wallet,30790
4784,upi,5262
4785,wallet,7916
4786,upi,4278
4787,credit_card,56036
4788,wallet,4067
4789,wallet,3028
4790,debit_card,54778
4791,credit_card,65703
4792,wallet,15477
4793,wallet,29059
4794,wallet,7166
4795,debit_card,10167
4796,upi,24132
4797,wallet,2269
4798,upi,25718
4799,wallet,24663
4800,credit_card,2602
4801,credit_card,49500
4802,credit_card,5277
4803,upi,35209
4804,debit_card,7132
4805,upi,1421
4806,wallet,12851
4807,wallet,779
4808,credit_card,40446
4809,wallet,6385
4810,upi,16548
4811,upi,19191
4812,debit_card,7084
4813,credit_card,3620
4814,wallet,6733
4815,upi,26115
4816,wallet,13545
4817,debit_card,2599
4818,wallet,10190
4819,debit_card,6205
4820,wallet,1734
4821,upi,5502
4822,wallet,9655
4823,debit_card,7048
4824,debit_card,18113
4825,credit_card,9886
4826,debit_card,84476
4827,credit_card,56951
4828,upi,44400
4829,credit_card,230
4830,wallet,41505
4831,credit_card,751
4832,credit_card,29282
4833,upi,28132
4834,credit_card,40699
4835,wallet,53547
4836,credit_card,2488
4837,upi,1901
4838,credit_card,9282
4839,credit_card,3849
4840,credit_card,15535
4841,debit_card,8168
4842,credit_card,9614
4843,upi,41364
4844,wallet,17619
4845,wallet,5078
4846,wallet,39824
4847,wallet,31294
4848,debit_card,63956
4849,upi,9233
4850,wallet,47816
4851,credit_card,7849
4852,wallet,11682
4853,credit_card,8824
4854,upi,3532
4855,credit_card,7627
4856,wallet,10182
4857,wallet,1820
4858,debit_card,53414
4859,upi,651
4860,credit_card,37163
4861,debit_card,6068
4862,debit_card,34610
4863,credit_card,25623
4864,upi,21579
4865,credit_card,61703
4866,debit_card,43899
4867,wallet,29779
4868,upi,10148
4869,credit_card,3301
4870,credit_card,9702
4871,debit_card,907
4872,credit_card,52195
4873,debit_card,9855
4874,debit_card,15268
4875,wallet,72865
4876,upi,45077
4877,debit_card,6090
4878,debit_card,40013
4879,debit_card,49250
4880,credit_card,11603
4881,wallet,17045
4882,credit_card,6725
4883,wallet,29025
4884,upi,15078
4885,debit_card,60240
4886,wallet,13486
4887,credit_card,64352
4888,upi,4751
4889,debit_card,28955
4890,upi,74269
4891,wallet,8269
4892,wallet,30792
4893,upi,4238
4894,debit_card,6079
4895,credit_card,28913
4896,credit_card,85963
4897,credit_card,13451
4898,credit_card,451
4899,credit_card,56546
4900,debit_card,12271
4901,debit_card,30624
4902,credit_card,7173
4903,debit_card,35077
4904,credit_card,20782
4905,wallet,16852
4906,upi,34838
4907,credit_card,58710
4908,wallet,13043
4909,credit_card,4426
4910,wallet,13458
4911,debit_card,44965
4912,credit_card,56201
4913,wallet,1916
4914,debit_card,35892
4915,upi,637
4916,debit_card,41030
4917,credit_card,23931
4918,credit_card,14692
4919,credit_card,9891
4920,upi,58831
4921,debit_card,1613
4922,wallet,29443
4923,upi,17730
4924,debit_card,9459
4925,credit_card,14002
4926,debit_card,39025
4927,credit_card,15530
4928,debit_card,6881
4929,debit_card,4119
4930,upi,11111
4931,credit_card,55342
4932,debit_card,6640
4933,debit_card,11511
4934,debit_card,6201
4935,wallet,60798
4936,debit_card,26130
4937,upi,45335
4938,debit_card,24352
4939,upi,2198
4940,upi,1655
4941,wallet,29832
4942,debit_card,25699
4943,debit_card,8819
4944,upi,13710
4945,credit_card,7620
4946,upi,6834
4947,credit_card,19681
4948,upi,6977
4949,upi,4553
4950,upi,16998
4951,upi,39354
4952,upi,242
4953,wallet,7895
4954,debit_card,9688
4955,upi,68069
4956,wallet,53283
4957,upi,291
4958,debit_card,35834
4959,upi,19563
4960,upi,45301
4961,debit_card,18013
4962,debit_card,36314
4963,credit_card,32752
4964,debit_card,2880
4965,debit_card,37795
4966,credit_card,22471
4967,credit_card,20877
4968,upi,41030
4969,wallet,66294
4970,debit_card,1719
4971,debit_card,6052
4972,wallet,12364
4973,upi,37345
4974,wallet,25313
4975,wallet,1731
4976,debit_card,13606
4977,credit_card,67603
4978,upi,470
4979,wallet,43387
4980,credit_card,1081
4981,wallet,4566
4982,upi,1722
4983,credit_card,3655
4984,upi,22419
4985,upi,2917
4986,credit_card,5078
4987,wallet,87340
4988,debit_card,14856
4989,debit_card,1469
4990,debit_card,6638
4991,upi,1843
4992,wallet,14591
4993,upi,39206
4994,upi,839
4995,upi,8545
4996,upi,41157
4997,wallet,30013
4998,upi,4849
4999,debit_card,939
5000,credit_card,795
5001,credit_card,4058
5002,debit_card,1476
5003,wallet,2660
5004,debit_card,70442
5005,upi,7418
5006,credit_card,17260
5007,upi,5411
5008,debit_card,4066
5009,debit_card,23578
5010,debit_card,11158
5011,wallet,39997
5012,credit_card,33329
5013,debit_card,7047
5014,credit_card,48228
5015,upi,48083
5016,upi,20015
5017,wallet,7369
5018,credit_card,3145
5019,upi,38204
5020,credit_card,2101
5021,credit_card,15260
5022,wallet,5090
5023,upi,38381
5024,credit_card,25003
5025,wallet,5197
5026,upi,9214
5027,credit_card,16595
5028,credit_card,35862
5029,credit_card,32560
5030,credit_card,7644
5031,debit_card,74795
5032,wallet,27193
5033,debit_card,61067
5034,wallet,17414
5035,credit_card,4120
5036,debit_card,17346
5037,upi,18520
5038,wallet,775
5039,wallet,85505
5040,upi,69876
5041,debit_card,5745
5042,debit_card,941
5043,wallet,41857
5044,credit_card,32037
5045,credit_card,17762
5046,upi,47078
5047,upi,1842
5048,credit_card,8008
5049,credit_card,18195
5050,credit_card,8388
5051,debit_card,62911
5052,debit_card,8459
5053,credit_card,8705
5054,credit_card,34662
5055,credit_card,67234
5056,debit_card,1208
5057,debit_card,8645
5058,upi,54649
5059,wallet,7966
5060,credit_card,47331
5061,debit_card,57134
5062,credit_card,5267
5063,debit_card,25094
5064,upi,7662
5065,debit_card,7785
5066,upi,7660
5067,debit_card,24829
5068,debit_card,16441
5069,wallet,27548
5070,credit_card,10479
5071,upi,5102
5072,upi,1538
5073,credit_card,7467
5074,wallet,24967
5075,upi,3621
5076,debit_card,755
5077,credit_card,26374
5078,debit_card,1666
5079,credit_card,6491
5080,upi,9410
5081,credit_card,45590
5082,upi,10985
5083,upi,11216
5084,upi,25963
5085,upi,728
5086,credit_card,94048
5087,debit_card,52482
5088,wallet,5802
5089,debit_card,66714
5090,wallet,42065
5091,upi,28737
5092,upi,185
5093,credit_card,1898
5094,wallet,4230
5095,debit_card,17776
5096,credit_card,78022
5097,debit_card,2066
5098,upi,9021
5099,upi,4129
5100,debit_card,30367
5101,debit_card,11527
5102,credit_card,19954
5103,credit_card,28528
5104,wallet,3856
5105,upi,35463
5106,upi,2340
5107,upi,12120
5108,credit_card,53782
5109,wallet,9191
5110,upi,48290
5111,debit_card,20124
5112,debit_card,29355
5113,wallet,36115
5114,wallet,14334
5115,upi,14096
5116,upi,1235
5117,upi,13066
5118,wallet,37814
5119,credit_card,13880
5120,debit_card,7110
5121,credit_card,68333
5122,upi,16097
5123,debit_card,8799
5124,credit_card,957
5125,credit_card,1179
5126,debit_card,41902
5127,upi,5317
5128,credit_card,4721
5129,upi,17076
5130,upi,43783
5131,credit_card,8791
5132,wallet,27976
5133,debit_card,20443
5134,upi,13928
5135,wallet,11680
5136,debit_card,22463
5137,wallet,11421
5138,upi,9637
5139,wallet,26207
5140,wallet,9520
5141,credit_card,22332
5142,upi,57595
5143,debit_card,17232
5144,upi,14952
5145,debit_card,34262
5146,debit_card,1854
5147,debit_card,6347
5148,upi,14022
5149,upi,11222
5150,debit_card,1051
5151,debit_card,21445
5152,credit_card,18648
5153,wallet,44297
5154,upi,6302
5155,upi,4549
5156,wallet,865
5157,debit_card,5174
5158,credit_card,17759
5159,upi,10336
5160,credit_card,48342
5161,debit_card,19083
5162,wallet,2577
5163,upi,38005
5164,debit_card,8348
5165,credit_card,507
5166,wallet,485
5167,debit_card,2625
5168,upi,43281
5169,upi,22204
5170,wallet,3243
5171,debit_card,10028
5172,upi,6955
5173,wallet,940
5174,credit_card,3443
5175,debit_card,6560
5176,debit_card,56240
5177,upi,33780
5178,wallet,11569
5179,debit_card,31584
5180,upi,2213
5181,debit_card,598
5182,debit_card,966
5183,debit_card,56700
5184,wallet,6335
5185,upi,24297
5186,debit_card,5582
5187,credit_card,2910
5188,credit_card,49516
5189,credit_card,1251
5190,wallet,16047
5191,credit_card,15000
5192,debit_card,8295
5193,credit_card,2170
5194,credit_card,6037
5195,debit_card,10366
5196,debit_card,51050
5197,upi,7609
